x,y,role,token
16.42784309387207,19.21983528137207,declaration,func
20.423107147216797,23.47039031982422,identifier,Open
19.95549964904785,19.266639709472656,delimiter,(
29.981136322021484,26.391172409057617,identifier,url
27.42453384399414,24.396028518676758,identifier,string
21.57805824279785,17.659927368164062,delimiter,","
42.04476547241211,15.324851036071777,identifier,c
30.85801887512207,17.202476501464844,other,*
33.19717025756836,14.180079460144043,identifier,Config
8.786195755004883,18.801578521728516,delimiter,)
8.398634910583496,22.149368286132812,delimiter,(
18.741256713867188,38.27859115600586,identifier,io
15.976223945617676,34.340065002441406,delimiter,.
17.278244018554688,36.57731246948242,identifier,ReadCloser
5.618226051330566,28.10120391845703,delimiter,","
5.086662769317627,30.11882209777832,identifier,error
9.002575874328613,16.02000617980957,delimiter,)
11.493419647216797,15.0847806930542,delimiter,{
-14.39918327331543,6.854625701904297,control_flow,if
44.367095947265625,18.972806930541992,identifier,c
-34.02972412109375,-14.266840934753418,logical_comparison,==
-35.21380615234375,-8.847901344299316,literal,nil
-14.583671569824219,9.807417869567871,delimiter,{
42.27240753173828,18.563732147216797,identifier,c
26.512866973876953,11.612207412719727,assignment_operator,=
31.688644409179688,12.374008178710938,identifier,DefaultConfig
-1.5447098016738892,9.926644325256348,delimiter,}
-7.7762250900268555,-37.46080780029297,identifier,r
-50.71273422241211,4.5426483154296875,delimiter,","
-53.764713287353516,6.090634822845459,identifier,_
-7.726350784301758,25.189062118530273,assignment_operator,:=
30.435041427612305,-44.94998550415039,identifier,http
30.9260311126709,0.24607282876968384,delimiter,.
30.57631492614746,2.537992238998413,identifier,NewRequest
29.26799201965332,-3.6580164432525635,delimiter,(
37.99595260620117,-3.11122465133667,other,""""
40.26203155517578,-3.6886942386627197,other,""""
24.383209228515625,-1.3495612144470215,delimiter,","
31.87179183959961,27.24186897277832,identifier,url
23.221088409423828,0.6649365425109863,delimiter,","
22.011154174804688,3.8420889377593994,literal,nil
4.709375381469727,8.232276916503906,delimiter,)
-6.296065330505371,-35.786964416503906,identifier,r
11.080479621887207,-16.34266471862793,delimiter,.
7.675307750701904,-11.984663963317871,identifier,Header
12.220929145812988,-14.1830415725708,delimiter,.
11.618036270141602,-11.133148193359375,identifier,Set
30.033340454101562,-6.932033061981201,delimiter,(
37.42879104614258,-7.286574840545654,other,""""
39.824302673339844,-7.2738542556762695,other,""""
24.02161979675293,-7.441140174865723,delimiter,","
41.34259796142578,-28.78233528137207,identifier,time
38.906272888183594,-26.51417350769043,delimiter,.
43.11625671386719,-24.831661224365234,identifier,Now
39.869384765625,-22.955354690551758,delimiter,(
13.555131912231445,-0.2023027539253235,delimiter,)
34.12832260131836,-24.92315101623535,delimiter,.
45.664955139160156,-22.773984909057617,identifier,UTC
38.431068420410156,-21.12156105041504,delimiter,(
13.965357780456543,1.743756890296936,delimiter,)
32.073394775390625,-24.241607666015625,delimiter,.
29.958831787109375,-19.699861526489258,identifier,Format
27.079984664916992,-12.449444770812988,delimiter,(
30.805587768554688,-47.600650787353516,identifier,http
20.30247688293457,-29.04547119140625,delimiter,.
27.721885681152344,-18.1827335357666,identifier,TimeFormat
9.384392738342285,5.988393783569336,delimiter,)
6.295558929443359,6.1470818519592285,delimiter,)
47.720096588134766,14.534370422363281,identifier,c
12.318490028381348,-20.522123336791992,delimiter,.
19.710289001464844,-17.839828491210938,identifier,Sign
19.90182113647461,-12.068075180053711,delimiter,(
-4.98781681060791,-32.60350036621094,identifier,r
20.424009323120117,-8.749597549438477,delimiter,","
17.212055206298828,-6.531579971313477,other,*
45.94599914550781,12.365129470825195,identifier,c
14.518373489379883,-23.215293884277344,delimiter,.
19.0373592376709,-21.594621658325195,identifier,Keys
4.03570032119751,4.452271938323975,delimiter,)
9.100395202636719,-40.97105026245117,identifier,client
-11.163634300231934,21.336383819580078,assignment_operator,:=
48.06155776977539,11.476338386535645,identifier,c
13.700495719909668,-25.499069213867188,delimiter,.
11.974371910095215,-38.86752700805664,identifier,Client
-15.793893814086914,1.704475998878479,control_flow,if
11.430107116699219,-43.27447509765625,identifier,client
-31.84671401977539,-13.792213439941406,logical_comparison,==
-34.1716194152832,-6.891462326049805,literal,nil
-16.043256759643555,13.753762245178223,delimiter,{
8.932711601257324,-43.67275619506836,identifier,client
-12.764366149902344,16.332304000854492,assignment_operator,=
28.432294845581055,-46.98917770385742,identifier,http
17.682998657226562,-30.013505935668945,delimiter,.
13.114923477172852,-36.371177673339844,identifier,DefaultClient
-4.715114116668701,8.944713592529297,delimiter,}
-21.608787536621094,-23.314334869384766,identifier,resp
-48.76051330566406,3.450737953186035,delimiter,","
-44.029300689697266,-0.19074971973896027,identifier,err
-9.78997802734375,23.948162078857422,assignment_operator,:=
5.871285915374756,-42.336769104003906,identifier,client
3.5705807209014893,-20.777862548828125,delimiter,.
1.4533629417419434,-23.467815399169922,identifier,Do
1.7728691101074219,-18.85258674621582,delimiter,(
-4.639769554138184,-30.366910934448242,identifier,r
0.9877976775169373,2.6022682189941406,delimiter,)
