x,y,role,token
2.665778875350952,6.132882118225098,declaration,def
0.09589693695306778,8.527989387512207,identifier,_profile_package
24.331998825073242,3.978477954864502,delimiter,(
21.91468620300293,0.01679711788892746,identifier,self
27.639631271362305,6.9528045654296875,delimiter,)
29.8383846282959,5.264955043792725,delimiter,:
10.92841625213623,-44.764888763427734,identifier,prof
-8.659845352172852,30.310264587402344,assignment_operator,=
-9.596343994140625,11.592550277709961,identifier,cProfile
20.157501220703125,37.93081283569336,delimiter,.
-9.662507057189941,9.144607543945312,identifier,Profile
2.0652947425842285,52.08082962036133,delimiter,(
39.353389739990234,11.578778266906738,delimiter,)
12.952496528625488,-46.215213775634766,identifier,prof
12.264198303222656,36.59897994995117,delimiter,.
-22.78179168701172,24.97285270690918,identifier,enable
4.1860880851745605,51.123191833496094,delimiter,(
37.166282653808594,12.154335975646973,delimiter,)
1.8737236261367798,29.41547966003418,return_exception,try
3.6395981311798096,31.545244216918945,delimiter,:
-3.1868808269500732,15.840418815612793,identifier,runpy
8.483882904052734,29.87588119506836,delimiter,.
-0.2996344268321991,16.295753479003906,identifier,run_path
9.022651672363281,27.405366897583008,delimiter,(
19.991422653198242,-2.733156681060791,identifier,self
10.122453689575195,-5.704489707946777,delimiter,.
1.1316086053848267,14.98161792755127,identifier,_run_object
11.73343276977539,25.898475646972656,delimiter,","
2.131030321121216,18.17328453063965,identifier,run_name
-6.7518720626831055,26.953210830688477,assignment_operator,=
3.9962821006774902,14.774273872375488,other,'__main__'
33.65053939819336,12.636778831481934,delimiter,)
5.943709373474121,21.58295440673828,return_exception,except
6.91856575012207,14.513696670532227,identifier,SystemExit
3.6735568046569824,33.623409271240234,delimiter,:
40.29393768310547,18.577045440673828,other,pass
15.056442260742188,-46.143043518066406,identifier,prof
12.275486946105957,38.58955383300781,delimiter,.
-24.20420265197754,25.76799964904785,identifier,disable
6.151767253875732,49.85626220703125,delimiter,(
38.68538284301758,15.727814674377441,delimiter,)
11.029777526855469,-39.96959686279297,identifier,prof_stats
-10.280640602111816,30.37234115600586,assignment_operator,=
-11.640974044799805,12.536693572998047,identifier,pstats
20.938037872314453,39.38522720336914,delimiter,.
-14.018765449523926,10.925128936767578,identifier,Stats
-0.4927045702934265,44.46205520629883,delimiter,(
17.20587730407715,-44.569637298583984,identifier,prof
35.516197204589844,16.633522033691406,delimiter,)
12.538847923278809,-39.064727783203125,identifier,prof_stats
12.71645450592041,40.61872100830078,delimiter,.
-3.867217779159546,-10.819104194641113,identifier,calc_callees
4.814638614654541,48.306705474853516,delimiter,(
36.789302825927734,14.805472373962402,delimiter,)
-8.514516830444336,-1.8801887035369873,return_exception,return
-10.796509742736816,-4.584802627563477,delimiter,{
-7.5526885986328125,-5.40809965133667,other,'objectName'
-64.3525619506836,-3.183137893676758,delimiter,:
19.616926193237305,-4.930466651916504,identifier,self
9.931283950805664,-7.896340370178223,delimiter,.
-4.2482757568359375,-3.8989601135253906,identifier,_object_name
-22.738094329833984,-38.4300422668457,delimiter,","
-6.776825428009033,-8.78665542602539,other,'callStats'
-62.11176681518555,-2.271657943725586,delimiter,:
18.152236938476562,-6.385952949523926,identifier,self
16.06243324279785,-8.186144828796387,delimiter,.
-3.030552387237549,-7.591156959533691,identifier,_transform_stats
-2.223798990249634,43.999141693115234,delimiter,(
19.405811309814453,-39.85881042480469,identifier,prof_stats
28.30552101135254,11.204290390014648,delimiter,)
-20.383432388305664,-39.856563568115234,delimiter,","
-9.174810409545898,-10.34460163116455,other,'totalTime'
-62.2236442565918,-5.277778625488281,delimiter,:
19.858980178833008,-37.12199783325195,identifier,prof_stats
7.192627906799316,-17.8551082611084,delimiter,.
-7.350715160369873,-15.334588050842285,identifier,total_tt
-20.185562133789062,-37.666893005371094,delimiter,","
-11.398908615112305,-12.45753288269043,other,'primitiveCalls'
-59.82377243041992,-5.052599906921387,delimiter,:
22.049560546875,-37.08414840698242,identifier,prof_stats
7.389401435852051,-20.073801040649414,delimiter,.
-10.645675659179688,-17.485769271850586,identifier,prim_calls
-17.480010986328125,-37.09194564819336,delimiter,","
-13.179465293884277,-14.155497550964355,other,'totalCalls'
-59.912269592285156,-7.300133228302002,delimiter,:
21.4029541015625,-35.079349517822266,identifier,prof_stats
5.409465312957764,-19.59954261779785,delimiter,.
-12.648487091064453,-17.181365966796875,identifier,total_calls
-17.798194885253906,-35.17319107055664,delimiter,","
-15.578433990478516,-11.52254867553711,other,'timestamp'
-57.35332489013672,-7.232913970947266,delimiter,:
-25.178600311279297,-7.85993766784668,identifier,int
-28.305370330810547,-8.5914945602417,delimiter,(
-28.69356918334961,-18.112041473388672,identifier,time
-30.058481216430664,-10.657783508300781,delimiter,.
-30.188600540161133,-17.40226936340332,identifier,time
-30.616607666015625,-8.592555046081543,delimiter,(
27.812803268432617,15.904596328735352,delimiter,)
26.998149871826172,14.181507110595703,delimiter,)
22.966569900512695,14.806997299194336,delimiter,}
