x,y,role,token
-2.556156873703003,1.0529042482376099,declaration,def
-2.197270154953003,-1.0524649620056152,identifier,_profile_package
-5.595177173614502,-0.45287036895751953,delimiter,(
40.19396209716797,-24.897571563720703,identifier,self
-8.306753158569336,0.05684409290552139,delimiter,)
-9.523662567138672,-0.37695246934890747,delimiter,:
8.697678565979004,27.297388076782227,identifier,prof
0.5442334413528442,16.834074020385742,assignment_operator,=
4.871523380279541,-9.79023265838623,identifier,cProfile
3.265092134475708,-14.204241752624512,delimiter,.
6.648258686065674,-9.280094146728516,identifier,Profile
-13.776816368103027,15.127327919006348,delimiter,(
-9.980316162109375,12.33646297454834,delimiter,)
10.33572006225586,28.013364791870117,identifier,prof
6.066904067993164,-19.942813873291016,delimiter,.
-9.833505630493164,24.08281707763672,identifier,enable
-9.707714080810547,18.937597274780273,delimiter,(
-8.620503425598145,11.517990112304688,delimiter,)
-12.37397289276123,-16.377965927124023,return_exception,try
-11.401396751403809,-16.95530891418457,delimiter,:
-0.3334813117980957,-9.171499252319336,identifier,runpy
0.721416175365448,-14.082206726074219,delimiter,.
-2.253039598464966,-9.484352111816406,identifier,run_path
-2.918117046356201,-11.675408363342285,delimiter,(
38.18556594848633,-24.006113052368164,identifier,self
34.77629470825195,-23.275714874267578,delimiter,.
-2.210232973098755,-7.078230857849121,identifier,_run_object
-6.569788932800293,-10.550439834594727,delimiter,","
-3.9539833068847656,-7.344147682189941,identifier,run_name
-6.083976745605469,-6.587398052215576,assignment_operator,=
-0.7703552842140198,-5.173313617706299,other,'__main__'
-7.1109137535095215,13.140900611877441,delimiter,)
-13.236961364746094,-6.442150592803955,return_exception,except
1.6706597805023193,-6.738914966583252,identifier,SystemExit
-12.615177154541016,-5.188153266906738,delimiter,:
-11.500020980834961,7.975274562835693,other,pass
10.739551544189453,26.390949249267578,identifier,prof
6.117412567138672,-21.135271072387695,delimiter,.
-8.590489387512207,24.240676879882812,identifier,disable
-8.771415710449219,19.77522850036621,delimiter,(
-9.361954689025879,9.707316398620605,delimiter,)
9.97269058227539,19.12294578552246,identifier,prof_stats
1.7844096422195435,17.10767936706543,assignment_operator,=
8.942214012145996,15.231073379516602,identifier,pstats
4.029359340667725,-15.340692520141602,delimiter,.
8.50089168548584,13.558572769165039,identifier,Stats
-15.069726943969727,15.381004333496094,delimiter,(
12.559210777282715,26.647817611694336,identifier,prof
-7.116033554077148,8.672903060913086,delimiter,)
11.550662994384766,19.897069931030273,identifier,prof_stats
10.38868522644043,-20.173095703125,delimiter,.
1.8879181146621704,7.034935474395752,identifier,calc_callees
-2.111492395401001,9.657600402832031,delimiter,(
-6.047918796539307,10.379975318908691,delimiter,)
6.531463146209717,6.338655471801758,return_exception,return
9.271692276000977,6.853668212890625,delimiter,{
8.490682601928711,4.449288845062256,other,'objectName'
15.7705078125,-6.21769380569458,delimiter,:
39.450496673583984,-22.69857406616211,identifier,self
33.61328125,-22.124753952026367,delimiter,.
2.744077205657959,-1.1354119777679443,identifier,_object_name
-23.543832778930664,2.0696873664855957,delimiter,","
6.989198207855225,2.681582450866699,other,'callStats'
17.821224212646484,-7.833677291870117,delimiter,:
38.337303161621094,-21.648412704467773,identifier,self
34.927207946777344,-21.138525009155273,delimiter,.
3.335200786590576,1.8361883163452148,identifier,_transform_stats
1.8526581525802612,3.084094524383545,delimiter,(
13.219715118408203,22.04783821105957,identifier,prof_stats
-5.419816017150879,6.567188262939453,delimiter,)
-24.947750091552734,0.8377658128738403,delimiter,","
9.797187805175781,2.4611611366271973,other,'totalTime'
18.130279541015625,-5.621971130371094,delimiter,:
13.732970237731934,20.101057052612305,identifier,prof_stats
12.614312171936035,-20.861045837402344,delimiter,.
7.132805824279785,-2.001692056655884,identifier,total_tt
-23.101404190063477,-0.402672678232193,delimiter,","
8.305222511291504,1.1803077459335327,other,'primitiveCalls'
19.72722053527832,-7.004326343536377,delimiter,:
15.096129417419434,19.179855346679688,identifier,prof_stats
13.173819541931152,-19.435461044311523,delimiter,.
10.658835411071777,-2.285156726837158,identifier,prim_calls
-23.771484375,-1.9282878637313843,delimiter,","
9.901527404785156,0.40453997254371643,other,'totalCalls'
20.431432723999023,-5.629262447357178,delimiter,:
16.003917694091797,20.483795166015625,identifier,prof_stats
14.656694412231445,-19.91548728942871,delimiter,.
8.641966819763184,-2.9577231407165527,identifier,total_calls
-25.376934051513672,-1.4941877126693726,delimiter,","
12.256670951843262,1.9119653701782227,other,'timestamp'
18.81999397277832,-3.2271337509155273,delimiter,:
24.15997886657715,1.6077733039855957,identifier,int
22.903762817382812,1.4576566219329834,delimiter,(
26.676427841186523,8.466867446899414,identifier,time
23.36371612548828,9.746711730957031,delimiter,.
25.38242530822754,8.182826042175293,identifier,time
22.129573822021484,8.50322151184082,delimiter,(
20.26665687561035,7.681417465209961,delimiter,)
18.75543212890625,6.937216758728027,delimiter,)
15.783698081970215,5.446473121643066,delimiter,}
