x,y,role,token
15.22961711883545,-20.856014251708984,declaration,def
12.781534194946289,-25.080734252929688,identifier,_profile_package
16.886859893798828,-28.101289749145508,delimiter,(
-30.473230361938477,-18.515945434570312,identifier,self
37.059444427490234,-57.260257720947266,delimiter,)
36.06183624267578,-61.729759216308594,delimiter,:
80.86571502685547,13.14142894744873,identifier,prof
41.07563400268555,-17.193405151367188,assignment_operator,=
62.26446533203125,4.342398166656494,identifier,cProfile
32.891475677490234,-4.284631252288818,delimiter,.
64.40573120117188,0.6716309189796448,identifier,Profile
7.71559476852417,-0.30555763840675354,delimiter,(
36.11045837402344,-52.410621643066406,delimiter,)
84.52043151855469,14.086953163146973,identifier,prof
14.572091102600098,7.627352237701416,delimiter,.
27.22686004638672,15.814215660095215,identifier,enable
8.888586044311523,4.427638530731201,delimiter,(
33.48802947998047,-50.26005172729492,delimiter,)
13.356767654418945,-69.450439453125,return_exception,try
15.849003791809082,-67.59027099609375,delimiter,:
2.665168285369873,-29.459304809570312,identifier,runpy
-5.168390274047852,-30.9468936920166,delimiter,.
-1.5541722774505615,-33.733158111572266,identifier,run_path
-9.09672737121582,-33.51201629638672,delimiter,(
-27.279569625854492,-15.734173774719238,identifier,self
-18.349163055419922,-20.979001998901367,delimiter,.
2.016838312149048,-34.82950210571289,identifier,_run_object
-12.50882339477539,-38.31105422973633,delimiter,","
-1.0402600765228271,-40.06871032714844,identifier,run_name
-2.136925458908081,-46.19635772705078,assignment_operator,=
4.017344951629639,-41.97710418701172,other,'__main__'
28.102073669433594,-50.65798568725586,delimiter,)
16.997594833374023,-52.801124572753906,return_exception,except
8.343830108642578,-44.515499114990234,identifier,SystemExit
22.28358268737793,-52.7220344543457,delimiter,:
31.21283531188965,-39.661842346191406,other,pass
86.26558685302734,17.616897583007812,identifier,prof
11.375260353088379,11.594399452209473,delimiter,.
25.16655731201172,18.237804412841797,identifier,disable
7.015030860900879,8.52959156036377,delimiter,(
35.7252082824707,-42.80287170410156,delimiter,)
68.79763793945312,18.153518676757812,identifier,prof_stats
43.67886734008789,-15.507526397705078,assignment_operator,=
62.69293212890625,9.805304527282715,identifier,pstats
35.71799087524414,-2.933377504348755,delimiter,.
61.385677337646484,13.333168983459473,identifier,Stats
-8.103277206420898,3.281153678894043,delimiter,(
82.37645721435547,20.113086700439453,identifier,prof
39.72977066040039,-45.72098922729492,delimiter,)
69.07544708251953,21.386959075927734,identifier,prof_stats
-2.539651393890381,16.51317024230957,delimiter,.
-8.516426086425781,17.72655487060547,identifier,calc_callees
2.3551950454711914,9.956144332885742,delimiter,(
40.06332778930664,-41.87680435180664,delimiter,)
-40.41365432739258,18.340059280395508,return_exception,return
-36.84182357788086,19.097902297973633,delimiter,{
-25.986696243286133,17.10140609741211,other,'objectName'
-94.35507202148438,15.863303184509277,delimiter,:
-28.883363723754883,-10.970195770263672,identifier,self
-28.779766082763672,3.7286505699157715,delimiter,.
-26.976354598999023,11.751923561096191,identifier,_object_name
-63.12630844116211,49.30864715576172,delimiter,","
-21.01812744140625,18.59508514404297,other,'callStats'
-90.90777587890625,18.786300659179688,delimiter,:
-28.370845794677734,-7.4819793701171875,identifier,self
-26.535982131958008,-1.4107887744903564,delimiter,.
-17.647029876708984,11.158778190612793,identifier,_transform_stats
-11.76758098602295,5.618444919586182,delimiter,(
67.4061279296875,32.08207702636719,identifier,prof_stats
46.12018585205078,-38.61244583129883,delimiter,)
-64.237548828125,53.2867431640625,delimiter,","
-23.62628173828125,22.563091278076172,other,'totalTime'
-95.04389953613281,21.114351272583008,delimiter,:
65.3673095703125,36.013057708740234,identifier,prof_stats
12.154329299926758,77.5400161743164,delimiter,.
-26.030872344970703,27.17874526977539,identifier,total_tt
-60.0991096496582,53.566097259521484,delimiter,","
-21.728130340576172,35.81903839111328,other,'primitiveCalls'
-93.18309783935547,24.89738655090332,delimiter,:
66.991455078125,39.590572357177734,identifier,prof_stats
11.074193000793457,73.9513168334961,delimiter,.
-27.273048400878906,36.95497512817383,identifier,prim_calls
-60.14421844482422,57.98666763305664,delimiter,","
-21.45596694946289,40.21494674682617,other,'totalCalls'
-96.2790756225586,27.294824600219727,delimiter,:
63.36515808105469,40.714576721191406,identifier,prof_stats
7.6495561599731445,75.35899353027344,delimiter,.
-26.85962677001953,40.87944030761719,identifier,total_calls
-56.13286209106445,57.72368240356445,delimiter,","
-18.509584426879883,44.59001541137695,other,'timestamp'
-95.83395385742188,31.503110885620117,delimiter,:
-19.479114532470703,58.06873321533203,identifier,int
-19.83652687072754,63.49721908569336,delimiter,(
-22.189495086669922,77.03107452392578,identifier,time
-22.283679962158203,69.21542358398438,delimiter,.
-24.762449264526367,74.9317398071289,identifier,time
-19.048158645629883,67.90267181396484,delimiter,(
13.328069686889648,44.289241790771484,delimiter,)
9.979045867919922,44.2974739074707,delimiter,)
5.0703020095825195,45.117733001708984,delimiter,}
